dv2_vulnerability_quartile,keyword,keyword_count,n_lgas,n_reviews,mean_dv2,rank_within_dv2_quartile
Q3 upper-middle DV2,assertive,1,1,1,13.3333333333333,6239
Q3 upper-middle DV2,assertiveness,1,1,1,13.3333333333333,6240
Q3 upper-middle DV2,assessment,1,1,1,15.5261525739094,6241
Q3 upper-middle DV2,assessments,1,1,1,13.5486265775798,6242
Q3 upper-middle DV2,assignment,1,1,1,11.9733146067416,6243
Q3 upper-middle DV2,assimilate,1,1,1,14.2766295707472,6244
Q3 upper-middle DV2,assistants,1,1,1,14.8541114058355,6245
Q3 upper-middle DV2,asso,1,1,1,12.0843332190607,6246
Q3 upper-middle DV2,assuming,1,1,1,12.2294916960242,6247
Q3 upper-middle DV2,astonishing,1,1,1,15.6626506024096,6248
Q3 upper-middle DV2,astounded,1,1,1,13.9652555236971,6249
Q3 upper-middle DV2,astro,1,1,1,11.9733146067416,6250
Q3 upper-middle DV2,atar,1,1,1,12.2294916960242,6251
Q3 upper-middle DV2,athletes,1,1,1,13.0755064456722,6252
Q3 upper-middle DV2,atkinson,1,1,1,12.379421221865,6253
Q3 upper-middle DV2,atlanta,1,1,1,12.0843332190607,6254
Q3 upper-middle DV2,atrocious,1,1,1,12.0843332190607,6255
Q3 upper-middle DV2,atrocities,1,1,1,11.9733146067416,6256
Q3 upper-middle DV2,attaching,1,1,1,12.8748928877464,6257
Q3 upper-middle DV2,attendant,1,1,1,11.9733146067416,6258
Q3 upper-middle DV2,attendees,1,1,1,11.9733146067416,6259
Q3 upper-middle DV2,attire,1,1,1,12.8748928877464,6260
Q3 upper-middle DV2,attract,1,1,1,15.5261525739094,6261
Q3 upper-middle DV2,attracted,1,1,1,15.6626506024096,6262
Q3 upper-middle DV2,attractions,1,1,1,13.2863340563991,6263
Q3 upper-middle DV2,attractive,1,1,1,14.2766295707472,6264
Q3 upper-middle DV2,attributes,1,1,1,13.9652555236971,6265
Q3 upper-middle DV2,audiences,1,1,1,12.2294916960242,6266
Q3 upper-middle DV2,audrey,1,1,1,15.5261525739094,6267
Q3 upper-middle DV2,aunties,1,1,1,12.8748928877464,6268
Q3 upper-middle DV2,aunty,1,1,1,15.1636990235497,6269
Q3 upper-middle DV2,auslan,1,1,1,12.379421221865,6270
Q3 upper-middle DV2,autisim,1,1,1,15.1636990235497,6271
Q3 upper-middle DV2,automated,1,1,1,14.2766295707472,6272
Q3 upper-middle DV2,automatic,1,1,1,12.0843332190607,6273
Q3 upper-middle DV2,automotive,1,1,1,12.3340887018453,6274
Q3 upper-middle DV2,autonomy,1,1,1,12.2294916960242,6275
Q3 upper-middle DV2,avail,1,1,1,12.8748928877464,6276
Q3 upper-middle DV2,avenues,1,1,1,15.5261525739094,6277
Q3 upper-middle DV2,avery,1,1,1,15.5261525739094,6278
Q3 upper-middle DV2,avhs,1,1,1,13.3333333333333,6279
Q3 upper-middle DV2,aviation,1,1,1,12.2294916960242,6280
Q3 upper-middle DV2,avoiding,1,1,1,13.9652555236971,6281
Q3 upper-middle DV2,await,1,1,1,12.0843332190607,6282
Q3 upper-middle DV2,awaiting,1,1,1,12.0843332190607,6283
Q3 upper-middle DV2,awaits,1,1,1,14.2766295707472,6284
Q3 upper-middle DV2,awed,1,1,1,14.8541114058355,6285
Q3 upper-middle DV2,awesume,1,1,1,13.2863340563991,6286
Q3 upper-middle DV2,awfully,1,1,1,13.0177514792899,6287
Q3 upper-middle DV2,axe,1,1,1,12.2294916960242,6288
Q3 upper-middle DV2,axes,1,1,1,15.2459016393443,6289
Q3 upper-middle DV2,ayana,1,1,1,12.8748928877464,6290
Q3 upper-middle DV2,ayesha,1,1,1,15.6626506024096,6291
Q3 upper-middle DV2,babes,1,1,1,12.0843332190607,6292
Q3 upper-middle DV2,babys,1,1,1,12.8748928877464,6293
Q3 upper-middle DV2,bacchus,1,1,1,12.8748928877464,6294
Q3 upper-middle DV2,bacholer,1,1,1,13.2530120481928,6295
Q3 upper-middle DV2,backbone,1,1,1,12.3340887018453,6296
Q3 upper-middle DV2,backing,1,1,1,13.4228187919463,6297
Q3 upper-middle DV2,backroom,1,1,1,14.9367088607595,6298
Q3 upper-middle DV2,backs,1,1,1,12.0843332190607,6299
Q3 upper-middle DV2,backshots,1,1,1,12.379421221865,6300
Q3 upper-middle DV2,backyard,1,1,1,15.4512306289881,6301
Q3 upper-middle DV2,bacon,1,1,1,12.8748928877464,6302
Q3 upper-middle DV2,baddie,1,1,1,12.2294916960242,6303
Q3 upper-middle DV2,baffles,1,1,1,13.022113022113,6304
Q3 upper-middle DV2,bah,1,1,1,13.2863340563991,6305
Q3 upper-middle DV2,baileys,1,1,1,13.022113022113,6306
Q3 upper-middle DV2,bake,1,1,1,15.1636990235497,6307
Q3 upper-middle DV2,baked,1,1,1,15.5261525739094,6308
Q3 upper-middle DV2,baking,1,1,1,13.3333333333333,6309
Q3 upper-middle DV2,baldness,1,1,1,12.2294916960242,6310
Q3 upper-middle DV2,baltazar,1,1,1,13.5486265775798,6311
Q3 upper-middle DV2,bandicoots,1,1,1,15.5261525739094,6312
Q3 upper-middle DV2,bands,1,1,1,13.2863340563991,6313
Q3 upper-middle DV2,banger,1,1,1,13.2530120481928,6314
Q3 upper-middle DV2,banned,1,1,1,12.6829268292683,6315
Q3 upper-middle DV2,bantz,1,1,1,12.0843332190607,6316
Q3 upper-middle DV2,barb,1,1,1,13.9652555236971,6317
Q3 upper-middle DV2,bargain,1,1,1,12.8748928877464,6318
Q3 upper-middle DV2,barking,1,1,1,13.2863340563991,6319
Q3 upper-middle DV2,barnes,1,1,1,14.8541114058355,6320
Q3 upper-middle DV2,barramundi,1,1,1,13.4228187919463,6321
Q3 upper-middle DV2,barriers,1,1,1,15.5261525739094,6322
Q3 upper-middle DV2,baseball,1,1,1,11.9733146067416,6323
Q3 upper-middle DV2,basement,1,1,1,12.8748928877464,6324
Q3 upper-middle DV2,bash,1,1,1,11.9733146067416,6325
Q3 upper-middle DV2,bashing,1,1,1,12.0843332190607,6326
Q3 upper-middle DV2,basin,1,1,1,15.1636990235497,6327
Q3 upper-middle DV2,bast,1,1,1,12.2294916960242,6328
Q3 upper-middle DV2,baths,1,1,1,13.0755064456722,6329
Q3 upper-middle DV2,batool,1,1,1,12.8748928877464,6330
Q3 upper-middle DV2,batteries,1,1,1,12.6829268292683,6331
Q3 upper-middle DV2,battery,1,1,1,12.0843332190607,6332
Q3 upper-middle DV2,battle,1,1,1,11.9733146067416,6333
Q3 upper-middle DV2,bbk,1,1,1,15.4103852596315,6334
Q3 upper-middle DV2,bcz,1,1,1,12.0843332190607,6335
Q3 upper-middle DV2,beacause,1,1,1,12.0843332190607,6336
Q3 upper-middle DV2,beach,1,1,1,13.9652555236971,6337
Q3 upper-middle DV2,beacuse,1,1,1,12.3340887018453,6338
Q3 upper-middle DV2,beaming,1,1,1,15.1636990235497,6339
Q3 upper-middle DV2,beams,1,1,1,13.2863340563991,6340
Q3 upper-middle DV2,beanie,1,1,1,15.6626506024096,6341
Q3 upper-middle DV2,bear,1,1,1,12.3340887018453,6342
Q3 upper-middle DV2,bearable,1,1,1,14.2766295707472,6343
Q3 upper-middle DV2,beard,1,1,1,14.9367088607595,6344
Q3 upper-middle DV2,beats,1,1,1,13.9652555236971,6345
Q3 upper-middle DV2,beauitful,1,1,1,15.4512306289881,6346
Q3 upper-middle DV2,beaumont,1,1,1,12.8748928877464,6347
Q3 upper-middle DV2,becareful,1,1,1,11.9733146067416,6348
Q3 upper-middle DV2,beckinsale,1,1,1,13.022113022113,6349
Q3 upper-middle DV2,becuz,1,1,1,15.2459016393443,6350
Q3 upper-middle DV2,bedding,1,1,1,13.4228187919463,6351
Q3 upper-middle DV2,bedroom,1,1,1,15.0862068965517,6352
Q3 upper-middle DV2,beee,1,1,1,14.2766295707472,6353
Q3 upper-middle DV2,beeen,1,1,1,15.1636990235497,6354
Q3 upper-middle DV2,beenleigh,1,1,1,15.5261525739094,6355
Q3 upper-middle DV2,beers,1,1,1,13.2863340563991,6356
Q3 upper-middle DV2,beetles,1,1,1,13.3333333333333,6357
Q3 upper-middle DV2,beginner,1,1,1,13.0755064456722,6358
Q3 upper-middle DV2,begins,1,1,1,12.379421221865,6359
Q3 upper-middle DV2,behaving,1,1,1,12.0843332190607,6360
Q3 upper-middle DV2,bek,1,1,1,15.5261525739094,6361
Q3 upper-middle DV2,belconnen,1,1,1,13.2863340563991,6362
Q3 upper-middle DV2,believes,1,1,1,12.0843332190607,6363
Q3 upper-middle DV2,belittle,1,1,1,15.5261525739094,6364
Q3 upper-middle DV2,belive,1,1,1,12.3340887018453,6365
Q3 upper-middle DV2,belly,1,1,1,14.2766295707472,6366
Q3 upper-middle DV2,belmore,1,1,1,12.8748928877464,6367
Q3 upper-middle DV2,belongingness,1,1,1,12.3340887018453,6368
Q3 upper-middle DV2,benchmark,1,1,1,13.5486265775798,6369
Q3 upper-middle DV2,benchmarks,1,1,1,12.3340887018453,6370
Q3 upper-middle DV2,beneath,1,1,1,15.0862068965517,6371
Q3 upper-middle DV2,benino,1,1,1,15.4512306289881,6372
Q3 upper-middle DV2,bent,1,1,1,15.5261525739094,6373
Q3 upper-middle DV2,bentleigh,1,1,1,12.8748928877464,6374
Q3 upper-middle DV2,bert,1,1,1,13.5486265775798,6375
Q3 upper-middle DV2,bery,1,1,1,12.3340887018453,6376
Q3 upper-middle DV2,beta,1,1,1,12.379421221865,6377
Q3 upper-middle DV2,beth,1,1,1,13.5486265775798,6378
Q3 upper-middle DV2,betrayed,1,1,1,15.2459016393443,6379
Q3 upper-middle DV2,betsy,1,1,1,14.8541114058355,6380
Q3 upper-middle DV2,beverages,1,1,1,13.9652555236971,6381
Q3 upper-middle DV2,bha,1,1,1,12.0843332190607,6382
Q3 upper-middle DV2,bianca,1,1,1,15.6626506024096,6383
Q3 upper-middle DV2,bib,1,1,1,13.5486265775798,6384
Q3 upper-middle DV2,bicept,1,1,1,14.9367088607595,6385
Q3 upper-middle DV2,bickering,1,1,1,15.4103852596315,6386
Q3 upper-middle DV2,bicton,1,1,1,12.8748928877464,6387
Q3 upper-middle DV2,bid,1,1,1,13.5486265775798,6388
Q3 upper-middle DV2,billboard,1,1,1,12.0843332190607,6389
Q3 upper-middle DV2,biller,1,1,1,13.022113022113,6390
Q3 upper-middle DV2,billings,1,1,1,14.2857142857143,6391
Q3 upper-middle DV2,bin,1,1,1,13.5486265775798,6392
Q3 upper-middle DV2,biological,1,1,1,13.0755064456722,6393
Q3 upper-middle DV2,bishoi,1,1,1,12.0843332190607,6394
Q3 upper-middle DV2,bishop,1,1,1,14.8541114058355,6395
Q3 upper-middle DV2,bited,1,1,1,15.2459016393443,6396
Q3 upper-middle DV2,bits,1,1,1,13.5486265775798,6397
Q3 upper-middle DV2,bittersweet,1,1,1,12.8748928877464,6398
Q3 upper-middle DV2,bizarre,1,1,1,14.8541114058355,6399
Q3 upper-middle DV2,blacker,1,1,1,12.2294916960242,6400
Q3 upper-middle DV2,blackstone,1,1,1,15.0862068965517,6401
Q3 upper-middle DV2,bladder,1,1,1,14.8541114058355,6402
Q3 upper-middle DV2,blairathol,1,1,1,13.022113022113,6403
Q3 upper-middle DV2,blake,1,1,1,15.1636990235497,6404
Q3 upper-middle DV2,blamed,1,1,1,13.5486265775798,6405
Q3 upper-middle DV2,blaming,1,1,1,11.9733146067416,6406
Q3 upper-middle DV2,blandly,1,1,1,12.8748928877464,6407
Q3 upper-middle DV2,blasting,1,1,1,11.9733146067416,6408
Q3 upper-middle DV2,bldg,1,1,1,15.0862068965517,6409
Q3 upper-middle DV2,blended,1,1,1,15.1636990235497,6410
Q3 upper-middle DV2,blesed,1,1,1,12.379421221865,6411
Q3 upper-middle DV2,blind,1,1,1,11.9733146067416,6412
Q3 upper-middle DV2,blocked,1,1,1,12.2294916960242,6413
Q3 upper-middle DV2,blonde,1,1,1,13.2530120481928,6414
Q3 upper-middle DV2,bloom,1,1,1,12.3340887018453,6415
Q3 upper-middle DV2,blossoming,1,1,1,12.379421221865,6416
Q3 upper-middle DV2,blowing,1,1,1,13.3333333333333,6417
Q3 upper-middle DV2,blows,1,1,1,12.379421221865,6418
Q3 upper-middle DV2,bluntly,1,1,1,12.8748928877464,6419
Q3 upper-middle DV2,blurry,1,1,1,13.5486265775798,6420
Q3 upper-middle DV2,bma,1,1,1,12.8748928877464,6421
Q3 upper-middle DV2,bmps,1,1,1,12.8748928877464,6422
Q3 upper-middle DV2,boarder,1,1,1,11.9733146067416,6423
Q3 upper-middle DV2,boarding,1,1,1,12.379421221865,6424
Q3 upper-middle DV2,boasts,1,1,1,14.2766295707472,6425
Q3 upper-middle DV2,boat,1,1,1,13.2530120481928,6426
Q3 upper-middle DV2,bob,1,1,1,13.4228187919463,6427
Q3 upper-middle DV2,bobbi,1,1,1,13.5486265775798,6428
Q3 upper-middle DV2,bobby,1,1,1,13.5486265775798,6429
Q3 upper-middle DV2,bodies,1,1,1,14.2766295707472,6430
Q3 upper-middle DV2,bodily,1,1,1,12.2294916960242,6431
Q3 upper-middle DV2,boisterous,1,1,1,14.2766295707472,6432
Q3 upper-middle DV2,bolognaise,1,1,1,15.5261525739094,6433
Q3 upper-middle DV2,bomb,1,1,1,13.9652555236971,6434
Q3 upper-middle DV2,bombarded,1,1,1,11.9733146067416,6435
Q3 upper-middle DV2,bonfire,1,1,1,14.2766295707472,6436
Q3 upper-middle DV2,bonkers,1,1,1,13.022113022113,6437
Q3 upper-middle DV2,bonnet,1,1,1,15.5261525739094,6438
Q3 upper-middle DV2,bonuses,1,1,1,12.0843332190607,6439
Q3 upper-middle DV2,bookkeeping,1,1,1,12.3340887018453,6440
Q3 upper-middle DV2,boost,1,1,1,12.8748928877464,6441
Q3 upper-middle DV2,borderline,1,1,1,12.6829268292683,6442
Q3 upper-middle DV2,borrowed,1,1,1,12.2294916960242,6443
Q3 upper-middle DV2,bosevski,1,1,1,12.8748928877464,6444
Q3 upper-middle DV2,bouncing,1,1,1,13.5486265775798,6445
Q3 upper-middle DV2,boundary,1,1,1,13.4228187919463,6446
Q3 upper-middle DV2,bowel,1,1,1,13.5486265775798,6447
Q3 upper-middle DV2,bowen,1,1,1,13.2863340563991,6448
Q3 upper-middle DV2,boyfriend,1,1,1,12.0843332190607,6449
Q3 upper-middle DV2,brac,1,1,1,12.8748928877464,6450
Q3 upper-middle DV2,brace,1,1,1,15.1636990235497,6451
Q3 upper-middle DV2,bradbury,1,1,1,12.8748928877464,6452
Q3 upper-middle DV2,bradley,1,1,1,14.9367088607595,6453
Q3 upper-middle DV2,brainer,1,1,1,12.2294916960242,6454
Q3 upper-middle DV2,brainwash,1,1,1,11.9733146067416,6455
Q3 upper-middle DV2,brands,1,1,1,12.0843332190607,6456
Q3 upper-middle DV2,brass,1,1,1,13.5486265775798,6457
Q3 upper-middle DV2,brave,1,1,1,13.5486265775798,6458
Q3 upper-middle DV2,braver,1,1,1,13.022113022113,6459
Q3 upper-middle DV2,brazil,1,1,1,12.3340887018453,6460
Q3 upper-middle DV2,breadth,1,1,1,13.5486265775798,6461
Q3 upper-middle DV2,breakdown,1,1,1,12.8748928877464,6462
Q3 upper-middle DV2,breakfest,1,1,1,13.4228187919463,6463
Q3 upper-middle DV2,breastfeed,1,1,1,15.6620553359684,6464
Q3 upper-middle DV2,breastmilk,1,1,1,13.022113022113,6465
Q3 upper-middle DV2,breathe,1,1,1,12.3340887018453,6466
Q3 upper-middle DV2,breathing,1,1,1,15.4103852596315,6467
Q3 upper-middle DV2,breezy,1,1,1,15.4512306289881,6468
Q3 upper-middle DV2,brendan,1,1,1,14.9367088607595,6469
Q3 upper-middle DV2,brian,1,1,1,13.2863340563991,6470
Q3 upper-middle DV2,bric,1,1,1,12.8748928877464,6471
Q3 upper-middle DV2,bricklayer,1,1,1,12.379421221865,6472
Q3 upper-middle DV2,bricks,1,1,1,12.2294916960242,6473
Q3 upper-middle DV2,bridged,1,1,1,13.2863340563991,6474
Q3 upper-middle DV2,bridges,1,1,1,13.2863340563991,6475
Q3 upper-middle DV2,brief,1,1,1,12.2294916960242,6476
Q3 upper-middle DV2,brigade,1,1,1,13.022113022113,6477
Q3 upper-middle DV2,brighten,1,1,1,13.9652555236971,6478
Q3 upper-middle DV2,brighter,1,1,1,12.379421221865,6479
Q3 upper-middle DV2,brighting,1,1,1,12.0843332190607,6480
Q3 upper-middle DV2,brightly,1,1,1,14.2766295707472,6481
Q3 upper-middle DV2,british,1,1,1,12.8748928877464,6482
Q3 upper-middle DV2,britney,1,1,1,14.2766295707472,6483
Q3 upper-middle DV2,brittney,1,1,1,14.2766295707472,6484
Q3 upper-middle DV2,broad,1,1,1,15.5261525739094,6485
Q3 upper-middle DV2,bronya,1,1,1,14.2766295707472,6486
Q3 upper-middle DV2,brook,1,1,1,15.5261525739094,6487
Q3 upper-middle DV2,brothers,1,1,1,12.0843332190607,6488
Q3 upper-middle DV2,bruh,1,1,1,13.5486265775798,6489
Q3 upper-middle DV2,bruised,1,1,1,12.379421221865,6490
Q3 upper-middle DV2,bruising,1,1,1,15.5261525739094,6491
Q3 upper-middle DV2,brunch,1,1,1,13.2863340563991,6492
Q3 upper-middle DV2,brush,1,1,1,13.9652555236971,6493
Q3 upper-middle DV2,btu,1,1,1,12.0843332190607,6494
Q3 upper-middle DV2,buba,1,1,1,15.5261525739094,6495
Q3 upper-middle DV2,bubble,1,1,1,13.022113022113,6496
Q3 upper-middle DV2,bubbles,1,1,1,13.9652555236971,6497
Q3 upper-middle DV2,bubbliest,1,1,1,12.3340887018453,6498
Q3 upper-middle DV2,buckets,1,1,1,12.0843332190607,6499
Q3 upper-middle DV2,buckly,1,1,1,14.8541114058355,6500
Q3 upper-middle DV2,buddhist,1,1,1,12.0843332190607,6501
Q3 upper-middle DV2,bug,1,1,1,13.5486265775798,6502
Q3 upper-middle DV2,builders,1,1,1,12.0843332190607,6503
Q3 upper-middle DV2,bull,1,1,1,13.3333333333333,6504
Q3 upper-middle DV2,bulldoze,1,1,1,14.2766295707472,6505
Q3 upper-middle DV2,bullet,1,1,1,11.9733146067416,6506
Q3 upper-middle DV2,bullosa,1,1,1,14.2766295707472,6507
Q3 upper-middle DV2,bullys,1,1,1,15.2459016393443,6508
Q3 upper-middle DV2,bumm,1,1,1,12.0843332190607,6509
Q3 upper-middle DV2,bump,1,1,1,12.3340887018453,6510
Q3 upper-middle DV2,bumps,1,1,1,12.3340887018453,6511
Q3 upper-middle DV2,bums,1,1,1,13.5486265775798,6512
Q3 upper-middle DV2,bun,1,1,1,13.5486265775798,6513
Q3 upper-middle DV2,bur,1,1,1,12.3340887018453,6514
Q3 upper-middle DV2,burdett,1,1,1,13.4228187919463,6515
Q3 upper-middle DV2,burly,1,1,1,13.2863340563991,6516
Q3 upper-middle DV2,burnt,1,1,1,11.9031607262946,6517
Q3 upper-middle DV2,burpengary,1,1,1,13.9652555236971,6518
Q3 upper-middle DV2,burrito,1,1,1,13.022113022113,6519
Q3 upper-middle DV2,bursting,1,1,1,14.9367088607595,6520
Q3 upper-middle DV2,burwood,1,1,1,13.5486265775798,6521
Q3 upper-middle DV2,bushkids,1,1,1,15.4103852596315,6522
Q3 upper-middle DV2,busied,1,1,1,12.0843332190607,6523
Q3 upper-middle DV2,bussiness,1,1,1,13.5486265775798,6524
Q3 upper-middle DV2,butchers,1,1,1,12.3340887018453,6525
Q3 upper-middle DV2,butt,1,1,1,13.0755064456722,6526
Q3 upper-middle DV2,butterflies,1,1,1,12.3340887018453,6527
Q3 upper-middle DV2,button,1,1,1,13.5486265775798,6528
Q3 upper-middle DV2,butts,1,1,1,11.9733146067416,6529
Q3 upper-middle DV2,cabinets,1,1,1,15.0862068965517,6530
Q3 upper-middle DV2,cabramatta,1,1,1,12.8748928877464,6531
Q3 upper-middle DV2,caddies,1,1,1,12.0843332190607,6532
Q3 upper-middle DV2,cadet,1,1,1,12.2294916960242,6533
Q3 upper-middle DV2,cafes,1,1,1,13.022113022113,6534
Q3 upper-middle DV2,caitlyn,1,1,1,14.2766295707472,6535
Q3 upper-middle DV2,cal,1,1,1,12.0843332190607,6536
Q3 upper-middle DV2,caladenia,1,1,1,15.1636990235497,6537
Q3 upper-middle DV2,calendars,1,1,1,12.0843332190607,6538
Q3 upper-middle DV2,calhoun,1,1,1,12.0843332190607,6539
Q3 upper-middle DV2,cali,1,1,1,12.8748928877464,6540
Q3 upper-middle DV2,callback,1,1,1,12.3340887018453,6541
Q3 upper-middle DV2,calmness,1,1,1,11.9031607262946,6542
Q3 upper-middle DV2,calms,1,1,1,15.1636990235497,6543
Q3 upper-middle DV2,calums,1,1,1,12.0843332190607,6544
Q3 upper-middle DV2,calves,1,1,1,15.4103852596315,6545
Q3 upper-middle DV2,camac,1,1,1,12.2294916960242,6546
Q3 upper-middle DV2,camden,1,1,1,13.022113022113,6547
Q3 upper-middle DV2,camped,1,1,1,13.9652555236971,6548
Q3 upper-middle DV2,camping,1,1,1,12.2294916960242,6549
Q3 upper-middle DV2,canberrans,1,1,1,13.2863340563991,6550
Q3 upper-middle DV2,canceling,1,1,1,13.5486265775798,6551
Q3 upper-middle DV2,cancelling,1,1,1,13.022113022113,6552
Q3 upper-middle DV2,candle,1,1,1,14.8541114058355,6553
Q3 upper-middle DV2,candles,1,1,1,15.1636990235497,6554
Q3 upper-middle DV2,canoeing,1,1,1,11.9733146067416,6555
Q3 upper-middle DV2,canterbury,1,1,1,12.8748928877464,6556
Q3 upper-middle DV2,cantor,1,1,1,14.8541114058355,6557
Q3 upper-middle DV2,canvas,1,1,1,15.6626506024096,6558
Q3 upper-middle DV2,capitalist,1,1,1,14.9367088607595,6559
Q3 upper-middle DV2,cappers,1,1,1,13.9652555236971,6560
Q3 upper-middle DV2,captain,1,1,1,12.0843332190607,6561
Q3 upper-middle DV2,captivating,1,1,1,15.5261525739094,6562
Q3 upper-middle DV2,carasmatic,1,1,1,13.9652555236971,6563
Q3 upper-middle DV2,caregiving,1,1,1,13.2863340563991,6564
Q3 upper-middle DV2,carelessly,1,1,1,14.2857142857143,6565
Q3 upper-middle DV2,carinig,1,1,1,15.4512306289881,6566
Q3 upper-middle DV2,carmel,1,1,1,12.3340887018453,6567
Q3 upper-middle DV2,carolina,1,1,1,13.5486265775798,6568
Q3 upper-middle DV2,carparks,1,1,1,13.2863340563991,6569
Q3 upper-middle DV2,carruthers,1,1,1,12.0843332190607,6570
Q3 upper-middle DV2,carrying,1,1,1,12.0843332190607,6571
Q3 upper-middle DV2,carseat,1,1,1,12.8748928877464,6572
Q3 upper-middle DV2,cartoons,1,1,1,14.2766295707472,6573
Q3 upper-middle DV2,carving,1,1,1,14.8541114058355,6574
Q3 upper-middle DV2,cary,1,1,1,15.6626506024096,6575
Q3 upper-middle DV2,cas,1,1,1,15.5261525739094,6576
Q3 upper-middle DV2,cases,1,1,1,15.1636990235497,6577
Q3 upper-middle DV2,casey,1,1,1,11.9031607262946,6578
Q3 upper-middle DV2,cashiers,1,1,1,12.0843332190607,6579
Q3 upper-middle DV2,castle,1,1,1,14.8541114058355,6580
Q3 upper-middle DV2,cate,1,1,1,14.2766295707472,6581
Q3 upper-middle DV2,catechised,1,1,1,14.8541114058355,6582
Q3 upper-middle DV2,catechism,1,1,1,15.6626506024096,6583
Q3 upper-middle DV2,catelyn,1,1,1,12.0843332190607,6584
Q3 upper-middle DV2,catherines,1,1,1,14.2766295707472,6585
Q3 upper-middle DV2,caucasian,1,1,1,12.8748928877464,6586
Q3 upper-middle DV2,causes,1,1,1,13.2863340563991,6587
Q3 upper-middle DV2,cawthon,1,1,1,12.2294916960242,6588
Q3 upper-middle DV2,ccc,1,1,1,12.8748928877464,6589
Q3 upper-middle DV2,ccsd,1,1,1,12.379421221865,6590
Q3 upper-middle DV2,ceased,1,1,1,14.2857142857143,6591
Q3 upper-middle DV2,cecil,1,1,1,14.2766295707472,6592
Q3 upper-middle DV2,ceiling,1,1,1,14.8541114058355,6593
Q3 upper-middle DV2,ceilings,1,1,1,14.8541114058355,6594
Q3 upper-middle DV2,celebrates,1,1,1,15.1636990235497,6595
Q3 upper-middle DV2,celia,1,1,1,14.8541114058355,6596
Q3 upper-middle DV2,celina,1,1,1,14.2766295707472,6597
Q3 upper-middle DV2,cell,1,1,1,11.9733146067416,6598
Q3 upper-middle DV2,cellular,1,1,1,12.0843332190607,6599
Q3 upper-middle DV2,cena,1,1,1,13.5486265775798,6600
Q3 upper-middle DV2,centreline,1,1,1,14.2857142857143,6601
Q3 upper-middle DV2,cents,1,1,1,15.6626506024096,6602
Q3 upper-middle DV2,century,1,1,1,14.8541114058355,6603
Q3 upper-middle DV2,cereals,1,1,1,12.8748928877464,6604
Q3 upper-middle DV2,ceremony,1,1,1,14.8541114058355,6605
Q3 upper-middle DV2,certainty,1,1,1,12.0843332190607,6606
Q3 upper-middle DV2,certer,1,1,1,13.3333333333333,6607
Q3 upper-middle DV2,certificates,1,1,1,12.3340887018453,6608
Q3 upper-middle DV2,certified,1,1,1,14.2857142857143,6609
Q3 upper-middle DV2,chaired,1,1,1,13.022113022113,6610
Q3 upper-middle DV2,chalk,1,1,1,15.1636990235497,6611
Q3 upper-middle DV2,champions,1,1,1,13.4228187919463,6612
Q3 upper-middle DV2,chan,1,1,1,15.6620553359684,6613
Q3 upper-middle DV2,chanel,1,1,1,12.3340887018453,6614
Q3 upper-middle DV2,changer,1,1,1,13.3333333333333,6615
Q3 upper-middle DV2,changeroom,1,1,1,13.0177514792899,6616
Q3 upper-middle DV2,chant,1,1,1,14.8541114058355,6617
Q3 upper-middle DV2,chaplain,1,1,1,13.022113022113,6618
Q3 upper-middle DV2,characteristics,1,1,1,14.2766295707472,6619
Q3 upper-middle DV2,charismatic,1,1,1,14.8541114058355,6620
Q3 upper-middle DV2,charitable,1,1,1,13.2863340563991,6621
Q3 upper-middle DV2,charming,1,1,1,15.6626506024096,6622
Q3 upper-middle DV2,chased,1,1,1,15.2459016393443,6623
Q3 upper-middle DV2,chastising,1,1,1,14.8541114058355,6624
Q3 upper-middle DV2,chatter,1,1,1,13.9652555236971,6625
Q3 upper-middle DV2,chatty,1,1,1,15.1636990235497,6626
Q3 upper-middle DV2,cheat,1,1,1,14.2857142857143,6627
Q3 upper-middle DV2,cheated,1,1,1,12.379421221865,6628
Q3 upper-middle DV2,cheating,1,1,1,13.9652555236971,6629
Q3 upper-middle DV2,cheer,1,1,1,12.8748928877464,6630
Q3 upper-middle DV2,cheery,1,1,1,13.5486265775798,6631
Q3 upper-middle DV2,cheeses,1,1,1,11.9733146067416,6632
